psp_name;grid_easting;grid_northing;typetable;pvoltage;firm_cap;mindemand;maxdemand;rpf;gentot;demtot;genhr;demhr;fl_break_d;fl_break_r;fl_make_d;fl_make_r;fl;worst_tap;gen_voltage_constraint;upgenconst;dem_voltage_constraint;gsp_hm_constraint_manual;odp_primary_name;updemconst;upstreamname;gsp_name;genconstraint;demconstraint;worst_case_constraint_gen_colour;worst_case_constraint_dem_colour;substation_location;fault_level_
Potter House T1 T3;426342.0;545048.0;Primary;20.0;26.0;0.720000028610229;15.2399997711182;1.0;1.098;2.0;0.0;8.76000022888184;6.55;20.0;19.54;50.0;0.801025629043579;1.0;Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Potter House T1 T3;No;Potter House;Spennymoor GSP;Red - Voltage;Green;Red;Green;54.799624606184054, -1.5917782737737503;80.1025629043579
Potter House T4 T5;426342.0;545048.0;Primary;11.0;30.0;1.82299995422363;6.01999998092651;1.0;0.0;0.0;0.0;19.5849981689453;8.99;25.0;56.88;62.5;0.910080015659332;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Potter House T4 T5;Upstream Constraint;Potter House;Spennymoor GSP;Amber - Fault Level;Amber - Fault Level;Amber;Amber;54.799624606184054, -1.5917782737737503;91.0080015659332
Rawdon;420404.0;440351.0;Primary;11.0;23.0;2.9300000667572;12.289999961853;1.0;0.0;0.0;25.9300000667572;10.710000038147;9.038881;25.0;22.45379;62.5;0.620293438434601;6.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Rawdon;No;Rodley;Skelton Grange;Green;Green;Green;Green;53.858985597364146, -1.6912639530631453;62.029343843460104
Rawmarsh Road 3_4 Direct;442853.0;393468.0;Primary;11.0;39.0;4.0;28.0;1.0;0.0;0.0;0.0;0.0;9.736452;13.1216;28.30316;32.80399;1.00065362453461;8.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Rawmarsh Road 3_4;GSP Constraint;Rawmarsh Road 3_4;West Melton / Thorpe Marsh;Red - Fault Level;Red - Fault Level;Red;Red;53.43625692720961, -1.3564155122587092;100.065362453461
Rawson Spring Road;433645.0;390628.0;Primary;11.0;20.0;3.67000007629395;12.210000038147;0.0;0.24;0.4845;3.43000007629395;7.30549996185303;10.07752;13.1216;27.79852;32.80399;0.947014093399048;6.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Rawson Spring Road;No;Neepsend;Neepsend;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.4113965181763, -1.4953157579011713;94.7014093399048
Redcar;460684.0;523160.0;Primary;11.0;38.0;6.75;25.2999992370605;0.0;0.0;0.0;0.0;12.7000007629395;11.68;13.1;33.15;32.8;1.01067078113556;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Redcar;No;Lackenby;Lackenby;"Red - Fault Level; Amber - Voltage";Red - Fault Level;Red;Red;54.599981377920194, -1.06219744300581;101.067078113556
Reservoir;426147.0;582289.0;Primary;20.0;30.0;2.40000009536743;19.9300003051758;0.0;0.0;0.0;0.0;0.0;6.97;9.2;20.32;23.5;0.864680826663971;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Reservoir;GSP Constraint;Blyth 66kV;Blyth 66kV;Amber - Voltage;Green;Amber;Green;55.13428153268573, -1.5914312457606794;86.4680826663971
Ripon;431376.0;470914.0;Primary;11.0;19.0;4.57999992370605;16.5599994659424;0.5;0.964;1.28;0.0;1.16000053405762;7.27;13.1;19.57;32.8;0.596646368503571;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Ripon;No;Wormald Green 132/33kV;Knaresborough;Amber - Voltage;Green;Amber;Green;54.13312115052314, -1.5213135254117223;59.6646368503571
Rockware;460599.0;406822.0;Primary;11.0;23.0;7.44999980926514;19.1599998474121;0.0;0.0;0.0;0.0;0.0;12.19258;13.1216;32.71022;32.80399;1.00065362453461;6.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Rockware;GSP Constraint;Doncaster B/Thorpe Marsh;West Melton / Thorpe Marsh;Red - Fault Level;Red - Fault Level;Red;Red;53.55453593693073, -1.0867485332748568;100.065362453461
Rodley;422154.0;436195.0;Supply Point;33.0;117.0;19.4699993133545;65.3899993896484;1.0;1.005;1.792;44.3775000000001;49.8180006103516;9.67973;17.49546;27.1308;43.73866;0.620293438434601;0.0;Data Not Available;NO;Data Not Available;R;Rodley;NO;Skelton Grange;Skelton Grange;Green;Green;Green;Green;53.82156122523818, -1.664955746833514;62.029343843460104
Roman Avenue;432450.0;439105.0;Primary;11.0;23.0;2.82999992370605;11.3400001525879;1.0;0.0;0.0;0.0;11.6599998474121;9.891984;13.1216;24.73132;32.80399;0.910400032997131;6.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Roman Avenue;No;Whinmoor;Ferrybridge B;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.84717666189229, -1.508255402809992;91.0400032997131
Royds Lane;434704.0;427905.0;Primary;11.0;23.0;2.5;11.5;0.0;0.0;0.0;2.5;11.5;9.268943;13.1216;24.09285;32.80399;0.747168660163879;5.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Royds Lane;No;Wakefield North;Skelton Grange;Green;Green;Green;Green;53.74637057093057, -1.475254413386522;74.7168660163879
Saltend North;516308.0;428802.0;GSP;132.0;200.0;-16.0;99.0;1.0;1010.964;204.2352;0.0;0.0;11.45;15.3;30.03;39.0;0.770000040531158;0.0;Data Not Available;NGET;Data Not Available;R;Saltend North;NGET;NGET;Saltend North;Green;Green;Green;Green;53.74263133905893, -0.23795502608891594;77.0000040531158
Salterforth;389282.0;445857.0;Primary;11.0;23.0;2.62100005149841;10.6300001144409;1.0;0.0;0.0;0.0;12.3699998855591;5.932111;13.1216;14.45036;32.80399;1.16096258163452;10.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Salterforth;No;Silsden;Bradford West;Red - Fault Level;Red - Fault Level;Red;Red;53.90875577454069, -2.164634346520557;116.09625816345199
Salterhebble;409583.0;422212.0;Primary;11.0;24.0;4.71000003814697;14.539999961853;1.0;25.17;8.71;0.0;0.750000038146972;8.980685;13.1216;24.07648;32.80399;0.954672992229462;7.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Salterhebble;No;Sowerby Bridge 132/33kV;Elland;Red - Fault Level;Red - Fault Level;Red;Red;53.696263137638184, -1.8563409429995463;95.4672992229462
Sandhill Lane;472429.0;447423.0;Primary;11.0;8.0;0.0;3.34999990463257;0.0;0.0;0.0;0.0;4.65000009536743;4.405372;13.1216;10.74337;32.80399;0.993019342422485;6.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Sandhill Lane;No;Driffield/Beverley Group;Creyke Beck;Red - Fault Level;Red - Fault Level;Red;Red;53.917896722742235, -0.8987165140262993;99.3019342422485
Santon;493096.0;411979.0;Supply Point;33.0;117.0;1.52999997138977;37.2599983215332;1.0;75.595;8.245;0.0;0.0;14.50772;25.00102;39.49272;62.50254;1.0;0.0;Data Not Available;NO;Data Not Available;R;Santon;Upstream Constraint;Keadby;Keadby;Red - Fault Level;Red - Fault Level;Red;Red;53.59612543365839, -0.5948146043863981;100.0
Scholes;416160.0;407393.0;Primary;11.0;24.0;-1.62999999523163;9.09000015258789;1.0;0.0;0.0;0.0;14.9099998474121;7.45;13.12;18.0;32.8;0.712683498859406;7.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Scholes;No;Thornhill 132kV;Elland;Green;Green;Green;Green;53.56290741615537, -1.7574960828515462;71.2683498859406
Scissett;425093.0;410332.0;Primary;11.0;23.0;3.73000001907349;14.5500001907349;0.0;0.08;1.0;3.65000001907349;7.44999980926514;9.19;13.12;24.8;32.8;1.0;4.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Scissett;No;Barugh 132/66kV;West Melton Section 3;Red - Fault Level;Red - Fault Level;Red;Red;53.58897430354222, -1.6223977290807459;100.0
Scunthorpe North;489335.0;412605.0;Supply Point;33.0;150.0;2.70000004768372;103.529998779297;1.0;101.72;9.31;0.0;0.0;20.73785;25.00102;59.94434;62.50254;1.0;0.0;Data Not Available;NO;Data Not Available;R;Scunthorpe North;Upstream Constraint;Keadby;Keadby;Red - Fault Level;Red - Fault Level;Red;Red;53.60240412413005, -0.6514456261019151;100.0
Scunthorpe South;491294.0;409631.0;Supply Point;33.0;112.0;0.0;28.3099994659424;1.0;22.034;1.4327;0.0;0.0;14.76111;17.49546;39.69403;43.73866;1.0;0.0;Data Not Available;NO;Data Not Available;R;Scunthorpe South;Upstream Constraint;Keadby;Keadby;Red - Fault Level;Red - Fault Level;Red;Red;53.57534358999431, -0.622719743669071;100.0
Seacroft;435446.0;436879.0;Primary;11.0;23.0;3.53999996185303;10.6199998855591;0.5;0.0875;1.5;0.0;10.8800001144409;8.026106;13.1216;22.02601;32.80399;0.910400032997131;6.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Seacroft;No;Whinmoor;Ferrybridge B;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.8269753395284, -1.462975333918021;91.0400032997131
Seaton;516963.0;446929.0;Primary;11.0;20.0;2.25999999046326;16.0699996948242;0.0;0.453;1.0;0.0;2.93000030517578;11.6456;19.99731;30.63597;49.99329;0.993019342422485;6.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Seaton;No;Driffield/Beverley Group;Creyke Beck;Red - Fault Level;Red - Fault Level;Red;Red;53.90533067376674, -0.22114315260965944;99.3019342422485
Selby;461789.0;430701.0;Primary;11.0;29.0;2.97000002861023;21.7999992370605;1.0;21.924;1.92;0.0;5.28000076293945;8.797111;19.99731;24.07018;49.99329;0.855962336063385;4.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Selby;No;Osgodby 3/4;Drax;Green;Green;Green;Green;53.76899728205196, -1.0640470641786444;85.5962336063385
Sharlston;438210.0;419898.0;Primary;11.0;23.0;2.22000002861023;9.68000030517578;0.5;0.0;0.0;0.0;13.3199996948242;8.440314;13.1216;22.97343;32.80399;0.918525516986847;4.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Sharlston;No;Featherstone;Ferrybridge B;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.67416220844722, -1.4230798865424867;91.8525516986847
Sheffield City;434788.0;386570.0;GSP;33.0;120.0;28.0;84.0;1.0;0.602;0.7644;147.398;35.2356;15.53;17.5;44.31;43.74;1.01303160190582;0.0;Data Not Available;NGET;Data Not Available;G;Sheffield City;NGET;NGET;Sheffield City;Red - Fault Level;Red - Fault Level;Red;Red;53.37484856207096, -1.4785671857026312;101.303160190582
Shepcote Tinsley;439546.0;389723.0;Primary;11.0;30.0;0.360000014305115;6.23000001907349;1.0;0.0;0.0;30.3600000143051;23.7699999809265;8.622214;19.99731;21.94842;49.99329;0.990589499473572;10.0;No Voltage Constraint;No;No Voltage Constraint;G;Shepcote Tinsley;No;Wincobank;Wincobank;Red - Fault Level;Red - Fault Level;Red;Red;53.40285439334299, -1.4066601079973617;99.0589499473572
Sherburn;451461.0;433208.0;Primary;11.0;25.0;-0.310000002384186;15.0500001907349;1.0;0.0;0.0;0.0;9.94999980926514;12.32127;24.98352;32.37965;62.4588;0.910400032997131;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Sherburn;No;Bramham;Ferrybridge B;"Amber - Voltage; Amber- Fault level";Amber - Fault Level;Amber;Amber;53.792648485685184, -1.2203035260702417;91.0400032997131
Sheriff Hutton;463165.0;466957.0;Primary;11.0;24.0;0.259999990463257;11.0699996948242;1.0;0.0;0.0;0.0;12.9300003051758;7.74685;13.1;20.1812;32.8;0.700653612613678;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Sheriff Hutton;No;Malton Grid;Osbaldwick;Amber - Voltage;Green;Amber;Green;54.09464673439195, -1.035693659717951;70.0653612613678
Shipley;415478.0;437980.0;Primary;11.0;23.0;2.28999996185303;8.89999961853027;1.0;0.0;0.0;0.0;0.0;9.707289;16.00835;25.31943;40.02087;0.921568632125854;6.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Shipley;Upstream Constraint;Bradford;Bradford West;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.83784464236015, -1.7662760220893268;92.1568632125854
Shirland Lane;438425.0;388360.0;Primary;11.0;24.0;1.75;9.27999973297119;0.0;0.0;0.0;0.0;0.0;10.07679;13.1216;26.80588;32.80399;1.00065362453461;8.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Shirland Lane;GSP Constraint;Attercliffe;West Melton / Thorpe Marsh;Red - Fault Level;Red - Fault Level;Red;Red;53.39068614862622, -1.423685395963758;100.065362453461
Shotton;441545.0;541357.0;Primary;11.0;25.0;4.23000001907349;13.8699998855591;1.0;0.0;0.0;0.0;11.1300001144409;10.0621;13.1;28.9621;33.4;0.867128670215607;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Shotton;No;Hawthorn Pit Grid;Hawthorn Pit Grid;Amber - Voltage;Green;Amber;Green;54.765432363794325, -1.3558386386759351;86.7128670215607
Silver Street;435219.0;387647.0;Primary;11.0;24.0;2.29999995231628;8.05452728271484;0.0;0.0;0.0;2.29999995231628;15.9454727172852;11.19241;13.1216;29.98339;32.80399;1.01314330101013;11.0;No Voltage Constraint;No;No Voltage Constraint;G;Silver Street;No;Sheffield City;Sheffield City;Red - Fault Level;Red - Fault Level;Red;Red;53.38450040337107, -1.4719694680535573;101.31433010101301
Skelton Grange;433452.0;431474.0;GSP;132.0;720.0;175.0;504.0;1.0;850.6225;160.9384;44.3775000000001;55.0616;18.23;40.0;48.04;100.0;0.480399996042252;0.0;Data Not Available;NGET;Data Not Available;R;Skelton Grange;NGET;NGET;Skelton Grange;Green;Green;Green;Green;53.778529085989014, -1.493852552633951;48.039999604225194
Slaithwaite;406489.0;413084.0;Primary;11.0;24.0;3.01999998092651;9.25;0.0;0.0;0.0;0.0;14.75;7.549345;19.99731;18.69747;49.99329;0.686525702476501;8.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Slaithwaite;No;Lindley;Elland;Green;Green;Green;Green;53.6142661582275, -1.9033872126118139;68.6525702476501
Snaithing Park Road;431162.0;386277.0;Primary;11.0;24.0;3.70000004768372;13.5;0.0;0.0;0.0;3.70000004768372;10.5;10.74148;13.1216;28.23112;32.80399;1.0459953546524;10.0;No Voltage Constraint;No;No Voltage Constraint;G;Snaithing Park Road;No;Norton Lees;Norton Lees;Red - Fault Level;Red - Fault Level;Red;Red;53.3724404778975, -1.5330960944604124;104.59953546524
South Elmsall;447609.0;409987.0;Primary;11.0;30.0;4.40000009536743;16.1800003051758;1.0;28.604;0.8;0.0;13.0199996948242;11.34162;13.1216;27.26772;32.80399;0.864347577095032;7.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;South Elmsall;No;Ferrybridge A;Ferrybridge A;Green;Green;Green;Green;53.584317569619756, -1.2823279893107866;86.4347577095032
South Ferriby;497091.0;420430.0;Primary;11.0;21.0;-2.84999990463257;3.85999989509583;1.0;12.408;0.325;0.0;0.0;9.824476;20.0;28.40305;50.0;1.0;9.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;South Ferriby;GSP Constraint;Santon;Keadby;Red - Fault Level;Red - Fault Level;Red;Red;53.67133603845228, -0.5318384857369453;100.0
South Street;405830.0;440214.0;Primary;11.0;23.0;1.87000000476837;8.84000015258789;0.5;0.0;0.0;0.0;14.1599998474121;7.38978;13.1216;19.10854;32.80399;0.921568632125854;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;South Street;No;Bingley 132/33kV;Bradford West;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.85811923442048, -1.9128470599008454;92.1568632125854
Sowerby Bridge 33/11kV;405157.0;423582.0;Primary;11.0;23.0;0.703466713428497;15.4099998474121;1.0;0.0;0.0;0.0;7.59000015258789;10.33685;13.1216;28.48763;32.80399;0.954672992229462;6.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Sowerby Bridge 33/11kV;No;Sowerby Bridge 132/33kV;Elland;Red - Fault Level;Red - Fault Level;Red;Red;53.70863830490817, -1.9233510103153737;95.4672992229462
Spadeadam 20kV;361316.0;570340.0;Primary;20.0;12.0;2.0;0.0;0.5;0.0;0.0;8.0;;2.08;2.08;5.65;5.65;;10.0;No Voltage Constraint;No;No Voltage Constraint;;Spadeadam 20kV;No;;;Green;Green;Green;Green;55.02607820501998, -2.6066473386701987;
Spenborough;419523.0;425092.0;Primary;11.0;30.0;3.08999991416931;11.7299995422363;1.0;0.0;0.0;0.0;18.2700004577637;8.883399;19.99731;23.36181;49.99329;0.706268966197968;8.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Spenborough;No;Brighouse 132/33kV;Elland;Green;Green;Green;Green;53.72187371251353, -1.7056192540824047;70.6268966197968
Spencerbeck;452519.0;519945.0;Primary;11.0;38.0;4.36999988555908;22.9699993133545;1.0;0.281;0.5;0.0;14.5300006866455;14.11;18.4;40.97;46.8;0.87542736530304;1.0;Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Spencerbeck;No;Lackenby;Lackenby;Red - Voltage;Green;Red;Green;54.57200452018838, -1.189140779130761;87.542736530304
Spring Mill Street;416367.0;431856.0;Primary;11.0;23.0;2.79999995231628;14.4897480010986;0.0;0.418;2.52;2.38199995231628;5.99025199890137;9.795095;13.1216;26.72446;32.80399;0.814670860767365;6.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Spring Mill Street;No;Staygate;Skelton Grange;Green;Green;Green;Green;53.7827759850477, -1.7530900515015853;81.46708607673649
Stairfoot;437167.0;406112.0;Primary;11.0;24.0;3.05999994277954;12.1499996185303;0.0;0.0;0.0;3.05999994277954;11.8500003814697;9.79197;13.1216;26.56628;32.80399;1.0;10.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Stairfoot;No;Hunningley;West Melton Section 3;Red - Fault Level;Red - Fault Level;Red;Red;53.55033129222259, -1.4405068975972442;100.0
Stannington Road;432501.0;389186.0;Primary;11.0;24.0;2.9300000667572;15.039999961853;0.0;0.0;0.0;2.9300000667572;8.96000003814697;10.18829;13.1216;27.93079;32.80399;0.947014093399048;6.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Stannington Road;No;Neepsend;Neepsend;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.3985069465786, -1.5126732566752703;94.7014093399048
Station Road;489987.0;411155.0;Primary;11.0;25.0;6.36999988555908;18.8099994659424;1.0;0.0;0.0;0.0;0.0;8.477778;13.1216;23.26632;32.80399;1.0;6.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Station Road;GSP Constraint;Scunthorpe North;Keadby;Red - Fault Level;Red - Fault Level;Red;Red;53.58926341206323, -0.6420135219359677;100.0
Stoke Street;437363.0;388370.0;Primary;11.0;24.0;1.58000004291534;13.1499996185303;0.0;0.302;0.22;0.0;0.0;10.50389;13.1216;28.15582;32.80399;1.00065362453461;8.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Stoke Street;GSP Constraint;Attercliffe;West Melton / Thorpe Marsh;Red - Fault Level;Red - Fault Level;Red;Red;53.390852001090416, -1.4396521738868202;100.065362453461
Stourton 33/11kV;433339.0;429988.0;Primary;11.0;19.0;2.4300000667572;8.3737325668335;0.5;0.0;0.0;11.9300000667572;10.6262674331665;11.61083;13.1216;29.04454;32.80399;0.885396599769592;4.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Stourton 33/11kV;No;Low Road;Skelton Grange;Green;Green;Green;Green;53.76518066567507, -1.4957272427402963;88.5396599769592
Sunderland T1 T2;438979.0;557599.0;Primary;11.0;24.0;0.230000004172325;16.0799999237061;1.0;0.343;6.0;23.8870000041723;1.92000007629395;10.1;25.0;27.21;62.5;0.931003630161285;3.0;Some Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Sunderland T1 T2;No;West Boldon;West Boldon;"Amber - Voltage; Amber- Fault level";Amber - Fault Level;Amber;Amber;54.91158634642113, -1.3935329383524202;93.1003630161285
Sunderland T5 T6;438979.0;557599.0;Primary;11.0;30.0;0.589999973773956;2.76999998092651;1.0;0.0;0.0;30.589999973774;27.2300000190735;10.31;25.0;30.61;62.5;0.931003630161285;10.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Sunderland T5 T6;No;West Boldon;West Boldon;Amber - Fault Level;Amber - Fault Level;Amber;Amber;54.91158634642113, -1.3935329383524202;93.1003630161285
Swinnow Moor;423457.0;433959.0;Primary;11.0;23.0;3.99000000953674;13.5100002288818;0.0;0.23;0.8;3.76000000953674;8.68999977111816;10.36732;19.94483;27.40596;49.86207;0.620293438434601;6.0;No Voltage Constraint;GSP Constraint;No Voltage Constraint;R;Swinnow Moor;No;Rodley;Skelton Grange;Green;Green;Green;Green;53.801407721078036, -1.6453327233935588;62.029343843460104
Tadcaster;448454.0;442654.0;Primary;11.0;23.0;4.73999977111816;14.1899995803833;0.0;0.0;0.0;0.0;8.8100004196167;8.960098;13.1216;24.2904;32.80399;0.910400032997131;5.0;No Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Tadcaster;No;Bramham;Ferrybridge B;Amber - Fault Level;Amber - Fault Level;Amber;Amber;53.87782916053984, -1.2644599721362275;91.0400032997131
Team Valley;424546.0;559223.0;Primary;20.0;41.0;6.05999994277954;27.2299995422363;1.0;0.88;1.475;0.0;0.0;8.66771;9.2;26.3594;23.5;1.12167656421661;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Team Valley;GSP Constraint;Ravensworth;Stella South;"Red - Fault Level; Amber - Voltage";Red - Fault Level;Red;Red;54.92709409973742, -1.6185143473369625;112.167656421661
Tees Industrial T1 T2;453544.0;524048.0;Primary;11.0;19.0;0.800000011920929;12.3000001907349;1.0;0.0;0.0;0.0;6.69999980926514;10.7186;13.1;32.1207;32.8;0.979289710521698;2.0;Some Voltage Constraint;Upstream Constraint;No Voltage Constraint;R;Tees Industrial T1 T2;No;Seal Sands;Saltholme;"Red - Fault Level; Amber - Voltage";Red - Fault Level;Red;Red;54.608766149439255, -1.1725409528218211;97.9289710521698
